Concept set: team run drill field
Reference: A team runs down the field doing some drills.
a man talking to a pot of water from a fire and talking about the fire .	a man is talking to a fire in a pot of water.
a man talking to a pot of water from a fire and talking about the fire .	a pot of water and a fire off about wood talk by
a man talking to a pot of water from a fire and talking about the fire .	a pot of water and wood talking over a fire.
a man talking to a pot of water from a fire and talking about the fire .	two people are talking in a pot of water near a fire .
a man talking to a pot of water from a fire and talking about the fire .	a group of people talking and talking over a fire in a pot of water and wood
a man is talking to a fire in a pot of water.	a pot of water and a fire off about wood talk by
a man is talking to a fire in a pot of water.	a pot of water and wood talking over a fire.
a man is talking to a fire in a pot of water.	two people are talking in a pot of water near a fire .
a man is talking to a fire in a pot of water.	a group of people talking and talking over a fire in a pot of water and wood
a pot of water and a fire off about wood talk by	a pot of water and wood talking over a fire.
a pot of water and a fire off about wood talk by	two people are talking in a pot of water near a fire .
a pot of water and a fire off about wood talk by	a group of people talking and talking over a fire in a pot of water and wood
a pot of water and wood talking over a fire.	two people are talking in a pot of water near a fire .
a pot of water and wood talking over a fire.	a group of people talking and talking over a fire in a pot of water and wood
two people are talking in a pot of water near a fire .	a group of people talking and talking over a fire in a pot of water and wood

Concept set: hand pet cat bed lay
Reference: A cat decided to lay on the bed so the man could pet it with his hand.
a cat laying on a bed and being pet by a hand	cat laying on a bed and being petted by a hand.
a cat laying on a bed and being pet by a hand	a cat laying on a bed with a hand petting it.
a cat laying on a bed and being pet by a hand	a cat is laying on a bed , with his hand on it .
a cat laying on a bed and being pet by a hand	hand pet a cat laying on the bed to lay computer
a cat laying on a bed and being pet by a hand	a woman is laying on a bed with a cat in her hand .
cat laying on a bed and being petted by a hand.	a cat laying on a bed with a hand petting it.
cat laying on a bed and being petted by a hand.	a cat is laying on a bed , with his hand on it .
cat laying on a bed and being petted by a hand.	hand pet a cat laying on the bed to lay computer
cat laying on a bed and being petted by a hand.	a woman is laying on a bed with a cat in her hand .
a cat laying on a bed with a hand petting it.	a cat is laying on a bed , with his hand on it .
a cat laying on a bed with a hand petting it.	hand pet a cat laying on the bed to lay computer
a cat laying on a bed with a hand petting it.	a woman is laying on a bed with a cat in her hand .
a cat is laying on a bed , with his hand on it .	hand pet a cat laying on the bed to lay computer
a cat is laying on a bed , with his hand on it .	a woman is laying on a bed with a cat in her hand .
hand pet a cat laying on the bed to lay computer	a woman is laying on a bed with a cat in her hand .

Concept set: section butcher cut meat animal
Reference: A butcher cuts up sections of meat from an animal.
a butcher cutting meat from an animal in asection	butcher cutting meat from a section of an animal.
a butcher cutting meat from an animal in asection	a section of the butcher plate cut a meat and animal
a butcher cutting meat from an animal in asection	a butcher cutting meat from an animal in a section.
a butcher cutting meat from an animal in asection	a butcher cutting meat from a section of an animal
a butcher cutting meat from an animal in asection	a butcher cutting meat from a section of meat .
butcher cutting meat from a section of an animal.	a section of the butcher plate cut a meat and animal
butcher cutting meat from a section of an animal.	a butcher cutting meat from an animal in a section.
butcher cutting meat from a section of an animal.	a butcher cutting meat from a section of an animal
butcher cutting meat from a section of an animal.	a butcher cutting meat from a section of meat .
a section of the butcher plate cut a meat and animal	a butcher cutting meat from an animal in a section.
a section of the butcher plate cut a meat and animal	a butcher cutting meat from a section of an animal
a section of the butcher plate cut a meat and animal	a butcher cutting meat from a section of meat .
a butcher cutting meat from an animal in a section.	a butcher cutting meat from a section of an animal
a butcher cutting meat from an animal in a section.	a butcher cutting meat from a section of meat .
a butcher cutting meat from a section of an animal	a butcher cutting meat from a section of meat .

Concept set: beer case street walk sunglass
Reference: A man in sunglasses walking down a street carrying three cases of beer.
a man with a guitar case and sunglasses walks down the street .	young woman walking down a street with a case of beer
a man with a guitar case and sunglasses walks down the street .	a woman walks past a case of beer and sunglasses on the street.
a man with a guitar case and sunglasses walks down the street .	man walking with a case of beer on the street.
a man with a guitar case and sunglasses walks down the street .	beer in case in a street that walk to a red sunglass
a man with a guitar case and sunglasses walks down the street .	a man in a suit and sunglasses is walking down a street with his suit case .
young woman walking down a street with a case of beer	a woman walks past a case of beer and sunglasses on the street.
young woman walking down a street with a case of beer	man walking with a case of beer on the street.
young woman walking down a street with a case of beer	beer in case in a street that walk to a red sunglass
young woman walking down a street with a case of beer	a man in a suit and sunglasses is walking down a street with his suit case .
a woman walks past a case of beer and sunglasses on the street.	man walking with a case of beer on the street.
a woman walks past a case of beer and sunglasses on the street.	beer in case in a street that walk to a red sunglass
a woman walks past a case of beer and sunglasses on the street.	a man in a suit and sunglasses is walking down a street with his suit case .
man walking with a case of beer on the street.	beer in case in a street that walk to a red sunglass
man walking with a case of beer on the street.	a man in a suit and sunglasses is walking down a street with his suit case .
beer in case in a street that walk to a red sunglass	a man in a suit and sunglasses is walking down a street with his suit case .

Concept set: cat bite dog collar bed
Reference: A dog with a red collar on a bed is biting a tabby cat.
a cat biting into a collar on a bed	dog bites a cat with a collar on a bed.
a cat biting into a collar on a bed	cat a bite with a white dog in the collar on the bed
a cat biting into a collar on a bed	a cat is biting a dog on the collar of a bed.
a cat biting into a collar on a bed	a cat biting a dog on a bed.
a cat biting into a collar on a bed	dog biting a cat on a bed
dog bites a cat with a collar on a bed.	cat a bite with a white dog in the collar on the bed
dog bites a cat with a collar on a bed.	a cat is biting a dog on the collar of a bed.
dog bites a cat with a collar on a bed.	a cat biting a dog on a bed.
dog bites a cat with a collar on a bed.	dog biting a cat on a bed
cat a bite with a white dog in the collar on the bed	a cat is biting a dog on the collar of a bed.
cat a bite with a white dog in the collar on the bed	a cat biting a dog on a bed.
cat a bite with a white dog in the collar on the bed	dog biting a cat on a bed
a cat is biting a dog on the collar of a bed.	a cat biting a dog on a bed.
a cat is biting a dog on the collar of a bed.	dog biting a cat on a bed
a cat biting a dog on a bed.	dog biting a cat on a bed

Concept set: sit close eye hold box
Reference: A woman sitting on the subway is holding a white box while closing her eyes.
woman holds a box and closes her eyes.	close up close up of a baby girl holding a box in her eyes
woman holds a box and closes her eyes.	close up of a cat sitting on a box and holding its eyes while holding a toy box
woman holds a box and closes her eyes.	a man sitting in a chair holding a box with his eyes closed .
woman holds a box and closes her eyes.	close up of a grey cat sitting in a box with eyes open
woman holds a box and closes her eyes.	funny people sit on close up have an eye before hold the box .
close up close up of a baby girl holding a box in her eyes	close up of a cat sitting on a box and holding its eyes while holding a toy box
close up close up of a baby girl holding a box in her eyes	a man sitting in a chair holding a box with his eyes closed .
close up close up of a baby girl holding a box in her eyes	close up of a grey cat sitting in a box with eyes open
close up close up of a baby girl holding a box in her eyes	funny people sit on close up have an eye before hold the box .
close up of a cat sitting on a box and holding its eyes while holding a toy box	a man sitting in a chair holding a box with his eyes closed .
close up of a cat sitting on a box and holding its eyes while holding a toy box	close up of a grey cat sitting in a box with eyes open
close up of a cat sitting on a box and holding its eyes while holding a toy box	funny people sit on close up have an eye before hold the box .
a man sitting in a chair holding a box with his eyes closed .	close up of a grey cat sitting in a box with eyes open
a man sitting in a chair holding a box with his eyes closed .	funny people sit on close up have an eye before hold the box .
close up of a grey cat sitting in a box with eyes open	funny people sit on close up have an eye before hold the box .

Concept set: look desk phone box computer
Reference: A person is looking at the computer on a desk with a phone and a box.
woman looking at a computer and a phone box on a desk.	a man looking at a computer and phone box on a desk .
woman looking at a computer and a phone box on a desk.	a man looking at a computer , phone and a box on a desk .
woman looking at a computer and a phone box on a desk.	a desk with a computer, phone, and a box of books on it overlooking a city.
woman looking at a computer and a phone box on a desk.	a man looks at a box of computers in his desk.
woman looking at a computer and a phone box on a desk.	two students look inside a desk in a phone box and computer
a man looking at a computer and phone box on a desk .	a man looking at a computer , phone and a box on a desk .
a man looking at a computer and phone box on a desk .	a desk with a computer, phone, and a box of books on it overlooking a city.
a man looking at a computer and phone box on a desk .	a man looks at a box of computers in his desk.
a man looking at a computer and phone box on a desk .	two students look inside a desk in a phone box and computer
a man looking at a computer , phone and a box on a desk .	a desk with a computer, phone, and a box of books on it overlooking a city.
a man looking at a computer , phone and a box on a desk .	a man looks at a box of computers in his desk.
a man looking at a computer , phone and a box on a desk .	two students look inside a desk in a phone box and computer
a desk with a computer, phone, and a box of books on it overlooking a city.	a man looks at a box of computers in his desk.
a desk with a computer, phone, and a box of books on it overlooking a city.	two students look inside a desk in a phone box and computer
a man looks at a box of computers in his desk.	two students look inside a desk in a phone box and computer

Concept set: sit menu read look window
Reference: A young woman sits at a table reads a menu then looks out the window.
a woman sitting at a table reading a menu and looking at the window .	a woman is sitting and reading the menu while looking out the window .
a woman sitting at a table reading a menu and looking at the window .	people sit around the menu and read them they look through the window
a woman sitting at a table reading a menu and looking at the window .	a man sits next to a window reading a menu.
a woman sitting at a table reading a menu and looking at the window .	a man sits and reads a menu while looking out a window.
a woman sitting at a table reading a menu and looking at the window .	man sits down and reads the menu in a window.
a woman is sitting and reading the menu while looking out the window .	people sit around the menu and read them they look through the window
a woman is sitting and reading the menu while looking out the window .	a man sits next to a window reading a menu.
a woman is sitting and reading the menu while looking out the window .	a man sits and reads a menu while looking out a window.
a woman is sitting and reading the menu while looking out the window .	man sits down and reads the menu in a window.
people sit around the menu and read them they look through the window	a man sits next to a window reading a menu.
people sit around the menu and read them they look through the window	a man sits and reads a menu while looking out a window.
people sit around the menu and read them they look through the window	man sits down and reads the menu in a window.
a man sits next to a window reading a menu.	a man sits and reads a menu while looking out a window.
a man sits next to a window reading a menu.	man sits down and reads the menu in a window.
a man sits and reads a menu while looking out a window.	man sits down and reads the menu in a window.

Concept set: sausage apron hat cut kitchen
Reference: a boy in an over-sized chef hat and apron, cutting sausages in the kitchen.
a man in a hat and apron cutting sausage in the kitchen.	a man in a hat and apron cutting sausage in a kitchen .
a man in a hat and apron cutting sausage in the kitchen.	sausage in a apron and hat cut off in his kitchen .
a man in a hat and apron cutting sausage in the kitchen.	woman in a hat and apron cutting sausage in the kitchen.
a man in a hat and apron cutting sausage in the kitchen.	woman in apron cutting sausage in kitchen with a hat
a man in a hat and apron cutting sausage in the kitchen.	a man cutting sausage in apron in the kitchen.
a man in a hat and apron cutting sausage in a kitchen .	sausage in a apron and hat cut off in his kitchen .
a man in a hat and apron cutting sausage in a kitchen .	woman in a hat and apron cutting sausage in the kitchen.
a man in a hat and apron cutting sausage in a kitchen .	woman in apron cutting sausage in kitchen with a hat
a man in a hat and apron cutting sausage in a kitchen .	a man cutting sausage in apron in the kitchen.
sausage in a apron and hat cut off in his kitchen .	woman in a hat and apron cutting sausage in the kitchen.
sausage in a apron and hat cut off in his kitchen .	woman in apron cutting sausage in kitchen with a hat
sausage in a apron and hat cut off in his kitchen .	a man cutting sausage in apron in the kitchen.
woman in a hat and apron cutting sausage in the kitchen.	woman in apron cutting sausage in kitchen with a hat
woman in a hat and apron cutting sausage in the kitchen.	a man cutting sausage in apron in the kitchen.
woman in apron cutting sausage in kitchen with a hat	a man cutting sausage in apron in the kitchen.

Concept set: pose fountain picture front couple
Reference: Older couple posing for a picture in front of a fountain.
two children pose in a fountain in front of a couple	young couple posing in front of a fountain
two children pose in a fountain in front of a couple	couple posing in front of a fountain.
two children pose in a fountain in front of a couple	portrait of a couple posing in front of a fountain
two children pose in a fountain in front of a couple	couple posing in front of a fountain
two children pose in a fountain in front of a couple	couple posing for a picture in front of the fountain
young couple posing in front of a fountain	couple posing in front of a fountain.
young couple posing in front of a fountain	portrait of a couple posing in front of a fountain
young couple posing in front of a fountain	couple posing in front of a fountain
young couple posing in front of a fountain	couple posing for a picture in front of the fountain
couple posing in front of a fountain.	portrait of a couple posing in front of a fountain
couple posing in front of a fountain.	couple posing in front of a fountain
couple posing in front of a fountain.	couple posing for a picture in front of the fountain
portrait of a couple posing in front of a fountain	couple posing in front of a fountain
portrait of a couple posing in front of a fountain	couple posing for a picture in front of the fountain
couple posing in front of a fountain	couple posing for a picture in front of the fountain

Concept set: walk sidewalk female top wear
Reference: A female wearing a yellow top walking on the sidewalk.
a female walks down the sidewalk wearing a top.	female wearing a white top walking on the sidewalk.
a female walks down the sidewalk wearing a top.	a female in dark shorts and red top is walking on the sidewalk .
a female walks down the sidewalk wearing a top.	two caucasian boys walk a sidewalk as a female on top to wear
a female walks down the sidewalk wearing a top.	a female walks on the sidewalk wearing a tank top and shorts
a female walks down the sidewalk wearing a top.	a female wearing a top is walking down a sidewalk .
female wearing a white top walking on the sidewalk.	a female in dark shorts and red top is walking on the sidewalk .
female wearing a white top walking on the sidewalk.	two caucasian boys walk a sidewalk as a female on top to wear
female wearing a white top walking on the sidewalk.	a female walks on the sidewalk wearing a tank top and shorts
female wearing a white top walking on the sidewalk.	a female wearing a top is walking down a sidewalk .
a female in dark shorts and red top is walking on the sidewalk .	two caucasian boys walk a sidewalk as a female on top to wear
a female in dark shorts and red top is walking on the sidewalk .	a female walks on the sidewalk wearing a tank top and shorts
a female in dark shorts and red top is walking on the sidewalk .	a female wearing a top is walking down a sidewalk .
two caucasian boys walk a sidewalk as a female on top to wear	a female walks on the sidewalk wearing a tank top and shorts
two caucasian boys walk a sidewalk as a female on top to wear	a female wearing a top is walking down a sidewalk .
a female walks on the sidewalk wearing a tank top and shorts	a female wearing a top is walking down a sidewalk .

Concept set: newborn tub bath give bubble
Reference: A mother gives a newborn a bath on the tub and puts bubbles in the water using the soap
a newborn in a tub gives a bubbles bath	newborn giving a baby a bath in a tub with bubbles.
a newborn in a tub gives a bubbles bath	newborn giving a bath in a tub with bubbles
a newborn in a tub gives a bubbles bath	mother giving a newborn a bath in the tub
a newborn in a tub gives a bubbles bath	the newborn tub is giving a bath to give a bubble
a newborn in a tub gives a bubbles bath	baby giving birth in a bath with a bubble in the tub
newborn giving a baby a bath in a tub with bubbles.	newborn giving a bath in a tub with bubbles
newborn giving a baby a bath in a tub with bubbles.	mother giving a newborn a bath in the tub
newborn giving a baby a bath in a tub with bubbles.	the newborn tub is giving a bath to give a bubble
newborn giving a baby a bath in a tub with bubbles.	baby giving birth in a bath with a bubble in the tub
newborn giving a bath in a tub with bubbles	mother giving a newborn a bath in the tub
newborn giving a bath in a tub with bubbles	the newborn tub is giving a bath to give a bubble
newborn giving a bath in a tub with bubbles	baby giving birth in a bath with a bubble in the tub
mother giving a newborn a bath in the tub	the newborn tub is giving a bath to give a bubble
mother giving a newborn a bath in the tub	baby giving birth in a bath with a bubble in the tub
the newborn tub is giving a bath to give a bubble	baby giving birth in a bath with a bubble in the tub

Concept set: glass straw add pour drink
Reference: He pours the drink from the blender into the glasses and adds straws.
a man is pouring a drink into a glass and adding a straw.	he adds straw to the glass and then pours a straw into the glass .
a man is pouring a drink into a glass and adding a straw.	straws are added to a glass to pour a drink.
a man is pouring a drink into a glass and adding a straw.	the glass of straw add how to pour the drink
a man is pouring a drink into a glass and adding a straw.	he adds a straw and pours a drink from a glass .
a man is pouring a drink into a glass and adding a straw.	pouring straw into a glass to add a splash of colour
he adds straw to the glass and then pours a straw into the glass .	straws are added to a glass to pour a drink.
he adds straw to the glass and then pours a straw into the glass .	the glass of straw add how to pour the drink
he adds straw to the glass and then pours a straw into the glass .	he adds a straw and pours a drink from a glass .
he adds straw to the glass and then pours a straw into the glass .	pouring straw into a glass to add a splash of colour
straws are added to a glass to pour a drink.	the glass of straw add how to pour the drink
straws are added to a glass to pour a drink.	he adds a straw and pours a drink from a glass .
straws are added to a glass to pour a drink.	pouring straw into a glass to add a splash of colour
the glass of straw add how to pour the drink	he adds a straw and pours a drink from a glass .
the glass of straw add how to pour the drink	pouring straw into a glass to add a splash of colour
he adds a straw and pours a drink from a glass .	pouring straw into a glass to add a splash of colour

Concept set: sit table bite hamburger take
Reference: A person is sitting at a table taking a bite out of a hamburger.
a man sits and takes a bite from a hamburger on a table .	a hamburger sits on a table taking a bite .
a man sits and takes a bite from a hamburger on a table .	man takes a bite of a hamburger sitting at a table.
a man sits and takes a bite from a hamburger on a table .	people sit on the table with bite and hamburger and take around.
a man sits and takes a bite from a hamburger on a table .	a man is taking a bite of a hamburger on a table.
a man sits and takes a bite from a hamburger on a table .	a man taking a bite of a hamburger sitting at a table
a hamburger sits on a table taking a bite .	man takes a bite of a hamburger sitting at a table.
a hamburger sits on a table taking a bite .	people sit on the table with bite and hamburger and take around.
a hamburger sits on a table taking a bite .	a man is taking a bite of a hamburger on a table.
a hamburger sits on a table taking a bite .	a man taking a bite of a hamburger sitting at a table
man takes a bite of a hamburger sitting at a table.	people sit on the table with bite and hamburger and take around.
man takes a bite of a hamburger sitting at a table.	a man is taking a bite of a hamburger on a table.
man takes a bite of a hamburger sitting at a table.	a man taking a bite of a hamburger sitting at a table
people sit on the table with bite and hamburger and take around.	a man is taking a bite of a hamburger on a table.
people sit on the table with bite and hamburger and take around.	a man taking a bite of a hamburger sitting at a table
a man is taking a bite of a hamburger on a table.	a man taking a bite of a hamburger sitting at a table

Concept set: blow table sit wish candle
Reference: A little boy is sitting in a table blowing a wish on his candles.
blow the table and sit like you wish your candle .	candle blowing a wish on a table with candles sitting on it.
blow the table and sit like you wish your candle .	i wish i could bang you on the table and blow a candle in it .
blow the table and sit like you wish your candle .	i wish i could sit at the table and blow a candle
blow the table and sit like you wish your candle .	wish i had a candle in my hand to blow up a table
blow the table and sit like you wish your candle .	a candle sitting on a table blowing out a wish
candle blowing a wish on a table with candles sitting on it.	i wish i could bang you on the table and blow a candle in it .
candle blowing a wish on a table with candles sitting on it.	i wish i could sit at the table and blow a candle
candle blowing a wish on a table with candles sitting on it.	wish i had a candle in my hand to blow up a table
candle blowing a wish on a table with candles sitting on it.	a candle sitting on a table blowing out a wish
i wish i could bang you on the table and blow a candle in it .	i wish i could sit at the table and blow a candle
i wish i could bang you on the table and blow a candle in it .	wish i had a candle in my hand to blow up a table
i wish i could bang you on the table and blow a candle in it .	a candle sitting on a table blowing out a wish
i wish i could sit at the table and blow a candle	wish i had a candle in my hand to blow up a table
i wish i could sit at the table and blow a candle	a candle sitting on a table blowing out a wish
wish i had a candle in my hand to blow up a table	a candle sitting on a table blowing out a wish

Concept set: take puff air smoke pipe
Reference: A man takes a puff of a pipe and blows the smoke up into the air
a man taking a puff of smoke from a pipe in the air	someone takes a puff of smoke and leaves the air .
a man taking a puff of smoke from a pipe in the air	she take puff in the air as smoke takes a pipe through the air.
a man taking a puff of smoke from a pipe in the air	a man takes a puff of smoke out of his pipe andhales .
a man taking a puff of smoke from a pipe in the air	smoke billows from the pipe as someone takes a puff of air.
a man taking a puff of smoke from a pipe in the air	man taking a puff of smoke from a pipe in the air.
someone takes a puff of smoke and leaves the air .	she take puff in the air as smoke takes a pipe through the air.
someone takes a puff of smoke and leaves the air .	a man takes a puff of smoke out of his pipe andhales .
someone takes a puff of smoke and leaves the air .	smoke billows from the pipe as someone takes a puff of air.
someone takes a puff of smoke and leaves the air .	man taking a puff of smoke from a pipe in the air.
she take puff in the air as smoke takes a pipe through the air.	a man takes a puff of smoke out of his pipe andhales .
she take puff in the air as smoke takes a pipe through the air.	smoke billows from the pipe as someone takes a puff of air.
she take puff in the air as smoke takes a pipe through the air.	man taking a puff of smoke from a pipe in the air.
a man takes a puff of smoke out of his pipe andhales .	smoke billows from the pipe as someone takes a puff of air.
a man takes a puff of smoke out of his pipe andhales .	man taking a puff of smoke from a pipe in the air.
smoke billows from the pipe as someone takes a puff of air.	man taking a puff of smoke from a pipe in the air.

Concept set: dry give bath towel dog
Reference: Someone gives a dog a bath and then uses a towel to dry it off.
dry one give a bath for a towel with a dog .	a dog is given a bath and a towel to dry off.
dry one give a bath for a towel with a dog .	a dog giving a towel to a man in a bath.
dry one give a bath for a towel with a dog .	a dog giving a bath on a towel
dry one give a bath for a towel with a dog .	a dog is giving a bath in a towel .
dry one give a bath for a towel with a dog .	dog giving a bath and drying off with a towel.
a dog is given a bath and a towel to dry off.	a dog giving a towel to a man in a bath.
a dog is given a bath and a towel to dry off.	a dog giving a bath on a towel
a dog is given a bath and a towel to dry off.	a dog is giving a bath in a towel .
a dog is given a bath and a towel to dry off.	dog giving a bath and drying off with a towel.
a dog giving a towel to a man in a bath.	a dog giving a bath on a towel
a dog giving a towel to a man in a bath.	a dog is giving a bath in a towel .
a dog giving a towel to a man in a bath.	dog giving a bath and drying off with a towel.
a dog giving a bath on a towel	a dog is giving a bath in a towel .
a dog giving a bath on a towel	dog giving a bath and drying off with a towel.
a dog is giving a bath in a towel .	dog giving a bath and drying off with a towel.

Concept set: referee watch ring box crowd
Reference: Two men box in a ring with a referee as a crowd watches.
crowd watches the referee in the ring.	the referee watches the crowd at the ring.
crowd watches the referee in the ring.	a referee watches as a crowd of spectators fill the ring .
crowd watches the referee in the ring.	some referee watch the ring in a box with a crowd of
crowd watches the referee in the ring.	referee watches a boxer box in the ring with the crowd behind him
crowd watches the referee in the ring.	a referee in a boxing ring with a crowd watching .
the referee watches the crowd at the ring.	a referee watches as a crowd of spectators fill the ring .
the referee watches the crowd at the ring.	some referee watch the ring in a box with a crowd of
the referee watches the crowd at the ring.	referee watches a boxer box in the ring with the crowd behind him
the referee watches the crowd at the ring.	a referee in a boxing ring with a crowd watching .
a referee watches as a crowd of spectators fill the ring .	some referee watch the ring in a box with a crowd of
a referee watches as a crowd of spectators fill the ring .	referee watches a boxer box in the ring with the crowd behind him
a referee watches as a crowd of spectators fill the ring .	a referee in a boxing ring with a crowd watching .
some referee watch the ring in a box with a crowd of	referee watches a boxer box in the ring with the crowd behind him
some referee watch the ring in a box with a crowd of	a referee in a boxing ring with a crowd watching .
referee watches a boxer box in the ring with the crowd behind him	a referee in a boxing ring with a crowd watching .

Concept set: move street seed stand fruit
Reference: Men moving a mobile seed and fruit stand through a street,
people move over the street with open seed that stand out by the exterior moving fruit .	seed and fruit stand in a street moving in the wind
people move over the street with open seed that stand out by the exterior moving fruit .	man standing on a street moving with seeds and fruit.
people move over the street with open seed that stand out by the exterior moving fruit .	green seed and fruit standing in the street
people move over the street with open seed that stand out by the exterior moving fruit .	fruit and seeds standing on the street
people move over the street with open seed that stand out by the exterior moving fruit .	a man stands alone on the street , moving some fruit and nuts .
seed and fruit stand in a street moving in the wind	man standing on a street moving with seeds and fruit.
seed and fruit stand in a street moving in the wind	green seed and fruit standing in the street
seed and fruit stand in a street moving in the wind	fruit and seeds standing on the street
seed and fruit stand in a street moving in the wind	a man stands alone on the street , moving some fruit and nuts .
man standing on a street moving with seeds and fruit.	green seed and fruit standing in the street
man standing on a street moving with seeds and fruit.	fruit and seeds standing on the street
man standing on a street moving with seeds and fruit.	a man stands alone on the street , moving some fruit and nuts .
green seed and fruit standing in the street	fruit and seeds standing on the street
green seed and fruit standing in the street	a man stands alone on the street , moving some fruit and nuts .
fruit and seeds standing on the street	a man stands alone on the street , moving some fruit and nuts .

Concept set: shot lick take salt hand
Reference: A guy is licking salt from his hand and taking shots.
a close up shot of a cat taking a lick of salt from a hand	close up shot of a lick and take the salt from his hand
a close up shot of a cat taking a lick of salt from a hand	close up shot of a young girl licking salt in her hand
a close up shot of a cat taking a lick of salt from a hand	hand licking the salt in the shot.
a close up shot of a cat taking a lick of salt from a hand	a man is taking a shot and licking the salt off of it .
a close up shot of a cat taking a lick of salt from a hand	a close up shot of a hand licking the salt off a rock
close up shot of a lick and take the salt from his hand	close up shot of a young girl licking salt in her hand
close up shot of a lick and take the salt from his hand	hand licking the salt in the shot.
close up shot of a lick and take the salt from his hand	a man is taking a shot and licking the salt off of it .
close up shot of a lick and take the salt from his hand	a close up shot of a hand licking the salt off a rock
close up shot of a young girl licking salt in her hand	hand licking the salt in the shot.
close up shot of a young girl licking salt in her hand	a man is taking a shot and licking the salt off of it .
close up shot of a young girl licking salt in her hand	a close up shot of a hand licking the salt off a rock
hand licking the salt in the shot.	a man is taking a shot and licking the salt off of it .
hand licking the salt in the shot.	a close up shot of a hand licking the salt off a rock
a man is taking a shot and licking the salt off of it .	a close up shot of a hand licking the salt off a rock

Concept set: nurse lie shave knee bed
Reference: A nurse shaves a person's knee while they lay in bed.
nurse shaving a man's knee while he lies on the bed and shaving his beard	a nurse lying on a bed and shaves his knee
nurse shaving a man's knee while he lies on the bed and shaving his beard	nurse lying on her knees and shaving her knee in bed
nurse shaving a man's knee while he lies on the bed and shaving his beard	nurse lying on a bed with her knees to the camera
nurse shaving a man's knee while he lies on the bed and shaving his beard	nurse lie on a mask her knee on a bed . bed
nurse shaving a man's knee while he lies on the bed and shaving his beard	nurse shaves the knees of a patient lying on a hospital bed.
a nurse lying on a bed and shaves his knee	nurse lying on her knees and shaving her knee in bed
a nurse lying on a bed and shaves his knee	nurse lying on a bed with her knees to the camera
a nurse lying on a bed and shaves his knee	nurse lie on a mask her knee on a bed . bed
a nurse lying on a bed and shaves his knee	nurse shaves the knees of a patient lying on a hospital bed.
nurse lying on her knees and shaving her knee in bed	nurse lying on a bed with her knees to the camera
nurse lying on her knees and shaving her knee in bed	nurse lie on a mask her knee on a bed . bed
nurse lying on her knees and shaving her knee in bed	nurse shaves the knees of a patient lying on a hospital bed.
nurse lying on a bed with her knees to the camera	nurse lie on a mask her knee on a bed . bed
nurse lying on a bed with her knees to the camera	nurse shaves the knees of a patient lying on a hospital bed.
nurse lie on a mask her knee on a bed . bed	nurse shaves the knees of a patient lying on a hospital bed.

